id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat
2054,19.923668,tcp,http,FIN,1624,252,2162355,10846,94.109178,254,252,867721.375,4337.755371,809,1,12.294593,79.421711,1427.051509,86.86932,255,3961156245,2418360694,255,0.147399,0.068233,0.079166,1331,43,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits
2055,1.600185,tcp,pop3,FIN,22,30,1050,16410,31.871314,62,252,5014.419922,79305.82813,7,13,76.199287,54.906968,6462.927223,4935.024379,255,2026784713,1422245107,255,0.062816,0.007465,0.055351,48,547,0,0,1,1,1,1,1,1,0,0,0,3,1,0,Exploits
2056,0.886539,tcp,http,FIN,10,8,814,354,19.175694,254,252,6614.486328,2797.395264,2,1,96.385,112.523859,6067.665351,190.142859,255,2441709208,2330856174,255,0.210204,0.098863,0.111341,81,44,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits
2057,2.402338,tcp,smtp,FIN,44,22,31979,1758,27.056975,62,252,104075.2813,5591.219727,18,8,55.847397,111.517047,3995.726203,147.017469,255,2788706811,1239072468,255,0.102623,0.060464,0.042159,727,80,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits
2058,0.591625,tcp,ftp-data,FIN,8,8,364,680,25.353899,62,252,4313.543457,8045.637207,1,2,84.517857,73.650141,5278.544876,141.834172,255,613289212,2276701788,255,0.130692,0.075258,0.055434,46,85,0,0,1,1,3,1,1,2,0,0,0,2,1,0,Exploits
2059,1.988502,tcp,http,FIN,14,12,2264,2160,12.572278,254,252,8460.639648,7965.79541,4,3,152.961688,174.700187,9379.138324,327.374469,255,548046492,2886128892,255,0.135373,0.066111,0.069262,162,180,1,299,2,1,2,1,1,15,0,0,1,2,2,0,Exploits
2060,1.61067,tcp,http,FIN,104,20,134429,870,76.365737,254,252,661275.125,4107.607422,49,1,15.139388,80.230422,1795.778927,135.613797,255,2266593740,2322344382,255,0.144111,0.086284,0.057827,1293,44,1,0,2,1,1,1,1,1,0,0,1,1,1,0,DoS
2061,0.598532,tcp,http,FIN,10,8,808,1392,28.402825,62,252,9730.473633,16279.83106,2,2,66.503556,67.541711,3406.116765,128.500133,255,1234243210,1044287144,255,0.123528,0.081936,0.041592,81,174,1,272,1,1,1,1,1,1,0,0,1,3,1,0,Exploits
2062,0.200274,tcp,http,FIN,10,6,926,268,74.897389,254,252,33314.35938,8947.741211,2,1,22.252667,28.2824,1121.976464,54.194465,255,3790644618,854229507,255,0.056359,0.045964,0.010395,93,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits
2063,0.000015,udp,dns,INT,2,0,166,0,66666.66835,254,0,44266668,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0,83,0,0,0,1,2,2,1,1,1,0,0,0,1,1,0,DoS
2064,0.27006,tcp,http,FIN,10,8,820,1812,62.948974,62,252,21861.80859,46982.15234,2,2,29.887778,31.888285,1476.241389,45.760898,255,1645263310,3714717142,255,0.091546,0.046833,0.044713,82,227,1,493,3,1,1,1,1,1,0,0,1,2,1,0,Exploits
2065,3.052578,tcp,pop3,FIN,66,334,2912,425854,130.709192,62,252,7516.27002,1112709.375,7,165,46.962738,9.190324,2294.34619,988.401835,255,526157998,3166403224,255,0.045143,0.019039,0.026104,44,1275,0,0,1,1,1,1,1,1,0,0,0,3,1,0,Exploits
2066,0.724705,tcp,http,FIN,10,14,812,11630,31.737052,62,252,8069.490723,119220.9297,2,5,80.521778,50.854923,5156.952312,3827.550452,255,1758460339,1316695433,255,0.088797,0.063582,0.025215,81,831,1,5285,1,1,1,1,1,1,0,0,1,1,1,0,Exploits
2067,0.758173,tcp,http,FIN,10,6,832,268,19.784403,254,252,7903.209473,2363.57666,2,1,75.612222,133.510203,3976.935076,194.095266,255,578213367,2533202173,255,0.223167,0.090613,0.132554,83,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance
2068,1.084534,udp,dns,CON,2,2,146,490,2.766165,62,252,538.480103,1807.227783,0,0,0.002,0.004,0,0,0,0,0,0,0,0,0,73,245,0,0,11,3,2,11,2,2,0,0,0,12,2,0,Exploits
2069,2.481281,tcp,smtp,FIN,42,24,31435,2090,26.196146,62,252,98939.21875,6457.95459,18,8,60.519049,102.004781,4177.521141,131.149547,255,332996649,923929282,255,0.188379,0.135076,0.053303,748,87,0,0,1,1,9,1,1,9,0,0,0,9,1,0,Exploits
2070,0.58264,tcp,http,FIN,10,6,948,268,25.744886,254,252,11725.9375,3075.655762,2,1,58.992778,98.697602,3064.298601,144.903281,255,93234566,2824188722,255,0.160477,0.089132,0.071345,95,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance
2071,1.174509,tcp,http,FIN,12,18,922,14150,24.691168,62,252,5762.407715,91026.96875,2,6,106.773548,65.122763,6828.946093,5328.775121,255,1924914192,2319670748,255,0.134829,0.066798,0.068031,77,786,1,6446,2,1,1,2,1,1,0,0,1,3,1,0,Exploits
2072,2.275796,tcp,smtp,FIN,60,24,54112,1984,36.470757,62,252,187050.1563,6686.012695,26,8,38.572813,95.216305,3149.314556,122.030203,255,574880529,1095161702,255,0.086012,0.061384,0.024628,902,83,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits
2073,1.38107,tcp,http,FIN,10,6,1256,268,10.861144,62,252,6551.441895,1297.544678,2,1,150.080889,255.901,7976.724621,438.87875,255,2684929317,560041838,255,0.268796,0.101556,0.16724,126,45,1,0,1,1,1,1,1,1,0,0,1,2,1,0,DoS
2074,1.454074,tcp,http,FIN,10,10,842,2690,13.066735,62,252,4170.351562,13319.81738,2,2,161.563778,142.326891,9767.762616,219.1305,255,1285270981,268512956,255,0.268639,0.105508,0.163131,84,269,1,879,1,1,1,1,1,1,0,0,1,2,1,0,Exploits
2075,1.977588,tcp,smtp,FIN,66,26,65034,2030,46.01565,62,252,259099.4688,7896.487793,30,8,30.424432,74.943797,2883.56526,126.986195,255,2971784243,2417573870,255,0.184447,0.080084,0.104363,985,78,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits
2076,0.40674,tcp,http,FIN,10,6,1316,268,36.878595,254,252,23307.27148,4405.762695,2,1,45.193333,54.987,2366.617143,87.883578,255,1039904225,2976550276,255,0.180659,0.113327,0.067332,132,45,1,0,1,1,1,1,1,1,0,0,1,2,2,0,Exploits
2077,0.93108,tcp,http,FIN,10,8,784,354,18.258367,254,252,6066.07373,2663.573486,2,1,103.440889,120.02857,6270.990879,167.490859,255,2799498024,4037803667,255,0.128844,0.09087,0.037974,78,44,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance
2078,2.747891,tcp,pop3,FIN,20,22,970,4474,14.920534,62,252,2684.240479,12434.26367,7,9,144.625842,126.747527,10378.22691,9396.610653,255,4228680620,2050927843,255,0.165156,0.085386,0.07977,49,203,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits
2079,0.316738,tcp,http,FIN,10,8,786,3200,53.672119,62,252,17882.28711,70720.90625,2,2,35.193111,37.295,1819.613082,65.405148,255,1547188404,3008837348,255,0.111503,0.054982,0.056521,79,400,1,1194,3,1,20,1,1,20,0,0,1,20,1,0,Exploits
2080,0.363389,tcp,http,FIN,10,8,862,1226,46.781825,62,252,17083.62109,23622.07031,2,2,40.278111,43.883715,2008.89455,66.118055,255,3020749429,1284574928,255,0.083739,0.056195,0.027544,86,153,1,197,1,1,1,1,1,1,0,0,1,1,1,0,Exploits
2081,1.251742,tcp,http,FIN,10,8,1042,354,13.581073,254,252,5994.845703,1981.238892,2,1,128.221333,168.063281,7813.631021,339.321969,255,4028877939,367344111,255,0.126366,0.07529,0.051076,104,44,1,0,2,1,1,1,1,1,0,0,1,1,1,0,Exploits
2082,0.21283,tcp,http,FIN,10,6,1040,268,70.478784,254,252,35183.00781,8419.865234,2,1,22.067444,39.409801,1143.023567,64.995555,255,1887426638,2260622185,255,0.063864,0.01578,0.048084,104,45,1,0,1,1,1,1,1,1,0,0,1,7,1,0,Exploits
2083,1.448074,tcp,smtp,FIN,80,28,82791,2212,73.891252,62,252,451673.0625,11783.92871,37,8,18.565051,52.346109,1618.79534,63.183477,255,421537698,1879739733,255,0.092446,0.033864,0.058582,1035,79,0,0,1,1,1,1,1,1,0,0,0,9,1,0,Exploits
2084,0.676006,tcp,http,FIN,10,8,1096,1212,25.147705,254,252,11680.36914,12556.10156,2,2,75.111778,88.91157,4026.707321,137.250359,255,3946804700,1421721724,255,0.131988,0.052969,0.079019,110,152,1,193,1,1,2,1,1,1,0,0,1,1,1,0,Exploits
2085,1.194949,tcp,http,FIN,12,14,1294,5722,20.921394,62,252,7946.782227,35576.41406,3,4,108.631726,78.371154,6583.374702,4623.104052,255,1101822917,3143548683,255,0.167987,0.129259,0.038728,108,409,1,1239,2,1,6,1,1,1,0,0,1,1,1,0,Exploits
2086,0.577837,tcp,http,FIN,10,8,930,354,29.420062,254,252,11588.04297,4291.867676,2,1,64.204111,76.255,3461.413691,154.834172,255,483482237,1158914265,255,0.094134,0.043391,0.050743,93,44,1,0,1,1,1,1,1,1,0,0,1,3,1,0,Exploits
2087,0.460566,tcp,http,FIN,10,6,860,268,32.568621,254,252,13444.32715,3890.864502,2,1,49.953556,85.518797,2890.175052,149.409031,255,1997388938,3285752713,255,0.092788,0.032963,0.059825,86,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits
2088,0.337021,tcp,http,FIN,10,6,904,268,44.507613,254,252,19322.23828,5317.17627,2,1,34.746556,50.204199,1736.221822,66.428461,255,2503250943,522414835,255,0.116441,0.08599,0.030451,90,45,1,0,2,1,1,1,1,1,0,0,1,9,1,0,Reconnaissance
2089,2.280881,tcp,smtp,FIN,148,38,173971,2472,81.109013,62,252,606067.5625,8442.352539,71,8,15.615986,60.209648,1501.426576,67.09082,255,2285479358,528553204,255,0.081287,0.053115,0.028172,1175,65,0,0,1,1,2,1,1,1,0,0,0,1,1,0,Exploits
2090,4.282982,tcp,ftp,FIN,24,26,1276,1824,11.440627,62,252,2284.389893,3276.222168,7,9,186.216607,166.64612,10614.70482,10890.0172,255,3215358903,858858818,255,0.167853,0.082978,0.084875,53,70,0,0,1,1,1,1,1,1,1,1,0,1,1,0,Exploits
2091,1.269337,tcp,http,FIN,10,8,862,2362,13.392818,62,252,4890.742188,13027.27246,2,2,141.019333,169.205422,7661.986156,298.595094,255,2951878894,1043945703,255,0.147802,0.084897,0.062905,86,295,1,777,1,1,1,1,1,1,0,0,1,1,1,0,Exploits
2092,0.434787,tcp,http,FIN,10,12,816,8148,48.299512,62,252,13523.86328,137428.2031,2,4,48.309667,30.968909,2651.01791,2161.122787,255,1958732791,2955779644,255,0.129923,0.093528,0.036395,82,679,1,0,2,1,2,2,2,2,0,0,4,10,2,0,Reconnaissance
2093,0.418834,tcp,http,FIN,10,6,938,268,35.813711,254,252,16140.0459,4278.544922,2,1,43.715,68.697203,2197.261918,97.338281,255,2395645319,1938320464,255,0.150182,0.07534,0.074842,94,45,1,0,1,1,2,1,1,1,0,0,1,10,1,0,Exploits
2094,3.304835,tcp,smtp,FIN,112,34,126464,2470,43.875109,62,252,303397.9063,5804.828125,53,8,29.773288,97.224242,3371.087832,151.491328,255,3928045627,3165002498,255,0.130055,0.083729,0.046326,1129,73,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits
2095,3.437125,tcp,ftp,FIN,28,22,1416,1610,14.256101,62,252,3179.401367,3577.408447,7,9,132.16543,161.234281,7099.670412,235.147156,255,618535508,520702248,255,0.104298,0.051196,0.053102,51,73,0,0,1,1,2,1,1,2,1,1,0,2,1,0,Exploits
2096,0.889503,tcp,ftp-data,FIN,8,10,364,3754,19.111796,62,252,2869.017822,30390.00391,1,3,126.944143,96.117778,9379.90263,7528.619938,255,2538442488,2056961469,255,0.075995,0.024434,0.051561,46,375,0,0,1,1,2,1,1,2,0,0,0,3,1,0,Exploits
2097,0.889503,tcp,ftp-data,FIN,8,10,364,3754,19.111796,62,252,2869.017822,30390.00391,1,3,126.944143,96.117778,9379.90263,7528.619938,255,2538442488,2056961469,255,0.075995,0.024434,0.051561,46,375,0,0,1,1,2,1,1,2,0,0,0,3,1,0,Exploits
2098,0.726655,tcp,http,FIN,48,10,52461,440,78.441626,254,252,565539.375,4359.703125,21,1,14.764617,76.599891,1653.666051,133.955797,255,3908823125,2675186371,255,0.054875,0.037253,0.017622,1093,44,1,0,1,1,4,1,1,1,0,0,1,2,1,0,Exploits
2099,1.273804,tcp,smtp,FIN,62,26,59314,2032,68.299364,62,252,366511.6563,12271.9043,28,8,20.882033,49.072879,1659.606664,61.669141,255,948647347,1307163481,255,0.087755,0.032747,0.055008,957,78,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits
2100,5.903088,tcp,http,FIN,90,560,4296,724985,109.942456,62,252,5758.341797,980762.625,2,278,66.326834,10.408299,3155.957314,1240.777049,255,38722738,1286219903,255,0.212604,0.10491,0.107694,48,1295,1,350992,2,1,1,2,1,1,0,0,1,2,1,0,DoS
2101,0.970746,tcp,pop3,FIN,22,38,1048,29656,60.778001,62,252,8249.326172,237969.5625,7,17,46.226,24.642892,2409.839134,1704.647979,255,1068832830,2298364275,255,0.052174,0.031396,0.020778,48,780,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits
2102,0.556572,tcp,http,FIN,10,6,1016,268,26.95069,254,252,13151.93652,3219.708984,2,1,61.707222,89.344602,3310.01635,151.182297,255,2356385956,1643930435,255,0.223753,0.109834,0.113919,102,45,1,0,1,1,3,1,1,1,0,0,1,1,1,0,Exploits
2103,1.795531,tcp,smtp,FIN,24,22,4375,1938,25.062223,254,252,18681.9375,8242.686523,9,8,78.066562,82.086047,3856.606637,106.187219,255,3468186831,473954568,255,0.154401,0.071027,0.083374,182,88,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS
2104,2.919392,tcp,smtp,FIN,78,30,82318,2104,36.651466,62,252,222684.7188,5573.763184,36,8,38.413053,98.346688,3693.990907,139.656141,255,3591042109,3842336086,255,0.11519,0.066622,0.048568,1055,70,0,0,1,1,1,1,1,2,0,0,0,1,1,0,Exploits
2105,0.371664,tcp,http,FIN,10,6,902,268,40.359035,254,252,17478.15234,4821.55957,2,1,38.608111,68.078602,1927.891426,97.747148,255,4181159419,2938796228,255,0.092805,0.031262,0.061543,90,45,1,0,1,1,1,1,1,1,0,0,1,3,1,0,Reconnaissance
2106,5.715216,tcp,smtp,FIN,584,102,741453,5338,119.855484,62,252,1036088.875,7399.195312,289,8,9.819959,55.530395,1175.262134,66.684219,255,3608785547,834274141,255,0.062773,0.044174,0.018599,1270,52,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Exploits
2107,1.800774,tcp,smtp,FIN,40,22,31127,1866,33.874323,62,252,134826.4688,7916.596191,17,8,46.148744,85.267398,3136.391003,92.580391,255,1780640763,3311408767,255,0.136881,0.095418,0.041463,778,85,0,0,2,1,2,1,1,2,0,0,0,18,2,0,Exploits
2108,3.464865,tcp,ftp,FIN,24,22,1256,1608,12.987519,62,252,2779.90625,3544.149658,7,9,150.646306,162.026908,7995.198979,10465.0145,255,3032980235,1390687965,255,0.127805,0.061582,0.066223,52,73,0,0,1,1,2,1,1,1,1,1,0,1,1,0,Exploits
2109,0.631984,tcp,http,FIN,10,6,1216,268,23.734778,254,252,13861.11035,2835.514893,2,1,65.594111,118.500602,3586.590604,190.953703,255,1037848275,51103748,255,0.122057,0.039475,0.082582,122,45,1,0,2,1,1,1,1,1,0,0,1,1,1,0,Exploits
2110,0.723143,tcp,http,FIN,10,8,834,456,23.508491,62,252,8308.176758,4414.064941,2,2,80.349222,90.343711,4294.422753,157.277672,255,2354653258,3275381955,255,0.317386,0.089882,0.227504,83,57,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits
2111,4.534839,tcp,ftp,FIN,22,22,1210,1646,9.482144,62,252,2037.558472,2773.196533,7,9,215.938613,212.036003,14268.68495,16625.1246,255,900890784,792742370,255,0.155429,0.082074,0.073355,55,75,0,0,1,1,1,1,1,2,1,1,0,1,1,0,Exploits
2112,4.534839,tcp,ftp,FIN,22,22,1210,1646,9.482144,62,252,2037.558472,2773.196533,7,9,215.938613,212.036003,14268.68495,16625.1246,255,900890784,792742370,255,0.155429,0.082074,0.073355,55,75,0,0,1,1,1,1,1,2,1,1,0,1,1,0,Exploits
2113,1.094252,tcp,smtp,FIN,100,30,108638,2140,117.888751,62,252,786305.1875,15126.31445,47,8,11.05305,36.300344,991.154505,43.080996,255,4271869076,2783467609,255,0.044778,0.031838,0.01294,1086,71,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Exploits
2114,0.673585,tcp,http,FIN,12,12,1256,5196,34.145654,62,252,13682.01465,56568.95703,3,4,61.234999,59.487092,3274.646406,4437.072299,255,975319655,3735593468,255,0.094555,0.018537,0.076018,105,433,1,32,1,1,1,1,1,1,0,0,1,5,1,0,Exploits
2115,1.290179,tcp,http,FIN,10,10,1004,1126,14.726639,254,252,5605.423828,6287.499512,2,2,143.353222,136.084328,8658.462608,240.823625,255,1255780314,49404715,255,0.112857,0.06476,0.048097,100,113,1,109,1,1,1,1,1,1,0,0,1,2,1,0,Exploits
2116,1.924568,tcp,pop3,FIN,20,22,944,5126,21.303482,62,252,3728.628906,20339.10938,7,9,101.243576,88.870287,6311.398989,6094.548215,255,1748983314,3349595976,255,0.135715,0.058291,0.077424,47,233,0,0,1,1,2,1,1,6,0,0,0,2,1,0,Exploits
2117,0.668727,tcp,http,FIN,10,6,896,268,22.430679,254,252,9654.164062,2679.718506,2,1,73.066222,118.958602,4023.444857,210.09625,255,1129535934,1247908588,255,0.134001,0.073931,0.06007,90,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance
2118,0.224952,tcp,http,FIN,10,6,1098,268,66.680893,254,252,35171.94922,7966.144043,2,1,23.846222,42.816602,1225.817783,71.345109,255,3613168457,3332594621,255,0.059847,0.01086,0.048987,110,45,1,0,2,1,1,2,1,1,0,0,1,2,1,0,Exploits
2119,0.288889,tcp,http,FIN,10,8,804,1410,58.846133,62,252,20049.22461,34172.29688,2,2,32.098778,38.566285,1565.066467,54.615164,255,3623191160,2921120419,255,0.069362,0.018128,0.051234,80,176,1,302,1,1,1,1,1,1,0,0,1,1,1,0,Exploits
2120,0.4689,tcp,http,FIN,10,10,1628,3404,40.520367,62,252,25011.73047,52275.53906,2,3,52.1,48.178111,2677.476067,3212.49758,255,2072085189,1704292145,255,0.087548,0.034541,0.053007,163,340,1,1243,2,1,2,2,1,1,0,0,1,10,1,0,Exploits
2121,1.734803,tcp,ftp-data,FIN,10,10,450,3754,10.952252,62,252,1867.647217,15582.17285,1,3,192.661778,184.916333,15629.82165,13313.43988,255,1963223426,3029537021,255,0.140649,0.070548,0.070101,45,375,0,0,1,1,2,1,1,2,0,0,0,2,1,0,Exploits
2122,1.734803,tcp,ftp-data,FIN,10,10,450,3754,10.952252,62,252,1867.647217,15582.17285,1,3,192.661778,184.916333,15629.82165,13313.43988,255,1963223426,3029537021,255,0.140649,0.070548,0.070101,45,375,0,0,1,1,2,1,1,2,0,0,0,2,1,0,Exploits
2123,0.842657,tcp,http,FIN,10,6,1502,268,17.800836,254,252,12835.58984,2126.606689,2,1,92.124667,156.692,5574.564281,285.651563,255,2009560680,3973360471,255,0.116251,0.059188,0.057063,150,45,1,0,1,1,1,1,1,1,0,0,1,1,2,0,Exploits
2124,0.596884,tcp,http,FIN,10,6,782,268,25.130511,254,252,9435.668945,3002.258301,2,1,62.546444,96.289203,3081.844046,138.309422,255,3619801005,440119783,255,0.16031,0.115435,0.044875,78,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance
2125,0.370533,tcp,http,FIN,10,6,868,268,40.482225,254,252,16883.78711,4836.276367,2,1,35.497,70.519,1868.756573,105.530734,255,1592970952,2079792487,255,0.073606,0.017929,0.055677,87,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits
2126,0.228908,tcp,http,FIN,10,6,884,268,65.528509,254,252,27819.03711,7828.472656,2,1,24.059667,43.204801,1206.405638,67.913234,255,3052763959,3612605179,255,0.061162,0.012881,0.048281,88,45,1,0,2,1,10,1,1,1,0,0,1,2,1,0,Reconnaissance
2127,0.331814,tcp,http,FIN,10,6,942,268,45.20605,254,252,20445.18945,5400.616211,2,1,36.868222,56.619199,1985.311771,108.279734,255,1781018589,905400584,255,0.097221,0.04435,0.052871,94,45,1,0,1,1,1,1,1,1,0,0,1,5,1,0,Reconnaissance
2128,3.094201,tcp,pop3,FIN,20,20,976,2712,12.604223,62,252,2399.326904,6662.786133,7,8,162.852688,152.864844,8476.549915,196.417969,255,2689336955,1243382288,255,0.230576,0.120401,0.110175,49,136,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Exploits
2129,4.724503,tcp,http,FIN,10,6,908,268,3.174937,254,252,1385.119263,379.299164,2,1,523.739222,941.089,46546.08205,1856.87325,255,1337432489,4156444593,255,0.050806,0.01905,0.031756,91,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits
2130,0.660518,tcp,ftp-data,FIN,8,8,364,776,22.70945,62,252,3863.634277,8223.848633,1,2,94.359717,90.265141,7045.504031,197.729109,255,1604363665,687289867,255,0.046081,0.027939,0.018142,46,97,0,0,1,1,1,1,1,1,0,0,0,3,1,0,Exploits
2131,1.404914,tcp,ftp,FIN,22,22,1158,1618,30.606855,62,252,6297.894531,8797.691406,7,9,66.900664,65.735427,3534.773968,4148.705969,255,4188924014,3844967018,255,0.038551,0.017724,0.020827,53,74,0,0,1,1,2,1,1,2,1,1,0,2,1,0,Exploits
2132,0.497552,tcp,http,FIN,10,8,890,354,34.167283,254,252,12879.05566,4984.403809,2,1,55.283556,67.091289,3451.872544,119.966289,255,4218188506,1035536429,255,0.083654,0.027173,0.056481,89,44,1,0,1,1,1,1,1,1,0,0,1,18,1,0,Reconnaissance
2133,0.246827,tcp,http,FIN,12,20,916,20956,125.594036,62,252,27225.54688,645277.875,2,8,22.438819,11.235422,1186.391362,1178.869925,255,3144155302,2141053977,255,0.052574,0.032219,0.020355,76,1048,1,9816,1,1,1,1,1,1,0,0,1,9,1,0,Exploits
2134,1.474501,tcp,http,FIN,10,8,928,354,11.529324,254,252,4535.771484,1681.924927,2,1,163.719,199.284,9652.797831,298.332187,255,1950879716,3033227336,255,0.143616,0.079508,0.064108,93,44,1,0,1,1,1,1,1,1,0,0,1,3,1,0,Exploits
2135,1.30631,tcp,http,FIN,10,8,830,2612,13.013756,62,252,4574.717773,13999.73926,2,2,145.145556,167.139281,7909.103593,332.203469,255,1901754281,2358271153,255,0.206182,0.135559,0.070623,83,327,1,889,1,1,2,1,1,1,0,0,1,1,1,0,DoS
2136,0.407387,tcp,http,FIN,10,8,812,1208,41.729364,62,252,14354.90137,20756.67578,2,2,45.265222,51.50257,2430.16158,88.225836,255,2488661755,2013445797,255,0.106942,0.046243,0.060699,81,151,1,202,1,1,1,1,1,1,0,0,1,2,1,0,Exploits
2137,0.83735,tcp,http,FIN,12,22,902,20100,39.410043,62,252,7901.116699,183311.6406,2,8,76.122724,36.337905,4956.02757,3419.140895,255,1457372765,706278691,255,0.162057,0.073594,0.088463,75,914,1,9326,1,1,1,1,1,1,0,0,1,1,1,0,Exploits
2138,0.316738,tcp,http,FIN,10,8,786,3200,53.672119,62,252,17882.28711,70720.90625,2,2,35.193111,37.295,1819.613082,65.405148,255,1547188404,3008837348,255,0.111503,0.054982,0.056521,79,400,1,1194,3,1,20,1,1,20,0,0,1,20,1,0,Exploits
2139,0.631852,tcp,http,FIN,10,12,808,4492,33.235633,62,252,9217.348633,52138.79297,2,3,70.205778,47.590272,3812.214043,3898.87712,255,3224242797,1758539281,255,0.11791,0.065703,0.052207,81,374,1,1755,1,1,1,1,1,1,0,0,1,1,2,0,Exploits
2140,0.709645,tcp,smtp,FIN,18,16,2382,1152,46.502126,62,252,25364.79688,12175.10254,6,6,41.743824,45.021602,2100.37911,55.887555,255,1402067596,4075437351,255,0.042315,0.024701,0.017614,132,72,0,0,1,1,1,1,1,1,0,0,0,3,1,0,DoS
2141,3.775357,tcp,pop3,FIN,40,156,1790,181013,51.650744,62,252,3699.782471,381109.375,7,75,96.804026,23.731355,4882.16283,2372.458834,255,168929344,550476574,255,0.127191,0.057615,0.069576,45,1160,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits
2142,1.98809,tcp,smtp,FIN,22,20,3104,1768,20.622808,62,252,11923.00098,6760.257324,7,8,94.670949,102.215898,6046.689155,186.586938,255,851787721,745978177,255,0.097964,0.045291,0.052673,141,88,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Exploits
2143,3.161087,tcp,smtp,FIN,248,54,301367,3200,95.220409,62,252,759617.1875,7949.164062,120,8,12.849947,59.190395,1595.783238,93.23307,255,2082934509,422743011,255,0.057643,0.023356,0.034287,1215,59,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits
2144,0.497883,tcp,http,FIN,10,10,944,5378,38.161577,62,252,13657.82715,77785.34375,2,3,55.320333,50.991,3214.786632,3725.57249,255,1303225568,805826739,255,0.066442,0.03824,0.028202,94,538,1,2223,1,1,1,1,1,1,0,0,1,9,1,0,Exploits
2145,0.242297,tcp,http,FIN,10,8,818,1306,70.161828,62,252,24333.77344,37738.80859,2,2,26.921889,28.004572,1351.218188,50.239277,255,1515443065,1767411640,255,0.052396,0.029078,0.023318,82,163,1,243,1,1,1,1,1,1,0,0,1,9,1,0,Exploits
2146,2.333529,tcp,smtp,FIN,24,22,5903,1866,19.284097,62,252,19397.23047,6109.202148,9,8,101.432693,107.928094,5786.20822,153.337469,255,306571756,3829008427,255,0.140368,0.067031,0.073337,246,85,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits
2147,27.478853,udp,dns,CON,2,800,120,60800,29.149688,62,252,17.467978,17678.75781,0,0,0.01,33.962527,0,193.925266,0,0,0,0,0,0,0,60,76,0,0,1,3,1,1,1,1,0,0,0,1,1,0,Exploits
2148,0.558826,tcp,http,FIN,10,12,864,3542,37.578779,62,252,11137.63477,46483.16016,2,3,62.091778,45.53509,4043.787093,3495.265338,255,3690029212,929492309,255,0.120112,0.056879,0.063233,86,295,1,1260,2,1,18,2,1,1,0,0,1,2,1,0,DoS
2149,1.119979,tcp,http,FIN,26,108,1854,141974,118.752224,62,252,12735.95313,1004733.125,3,52,44.799161,10.192533,2378.650262,1190.54595,255,1370334561,3921180391,255,0.032451,0.011612,0.020839,71,1315,1,2554,1,1,1,1,1,1,0,0,1,1,1,0,Exploits
2150,0.996218,tcp,http,FIN,56,12,66933,526,67.254354,254,252,527900.5,3878.668945,25,1,18.113055,78.47318,1807.363556,126.100164,255,2368569743,2323041549,255,0.182227,0.104025,0.078202,1195,44,1,0,2,1,2,2,1,1,0,0,1,2,1,0,Exploits
2151,0.837151,tcp,http,FIN,10,10,860,1158,22.696025,62,252,7396.515137,9967.138672,2,2,93.016778,84.178891,5635.989788,157.582078,255,1549373743,948563344,255,0.141651,0.078823,0.062828,86,116,1,121,2,1,1,2,1,1,0,0,1,2,1,0,Exploits
